id,shopCode,sku,productName,type,quantityBefore,quantityChange,quantityAfter,reason,timestamp,createdAt
"mov_drgegr3tf","BR-02","PER-TOOTHPASTE","Toothpaste (120g)","sale","22","-4","18","Customer Sale","2026-08-07T09:06:50.277Z","2026-08-07T09:06:50.277Z"
"mov_agfcgj9u0","BR-02","PER-TOOTHPASTE","Toothpaste (120g)","sale","18","-4","14","Customer Sale","2026-08-07T09:06:50.277Z","2026-08-07T09:06:50.277Z"
"mov_xmyj04v5z","BR-03","PER-FACEWASH","Face Wash (100ml)","sale","76","-3","73","Customer Sale","2026-08-11T06:49:06.277Z","2026-08-11T06:49:06.277Z"
"mov_qsncchzqw","BR-03","PER-SHAMPOO-200ML","Shampoo (200ml)","sale","0","-2","0","Customer Sale","2026-08-11T06:49:06.277Z","2026-08-11T06:49:06.277Z"
"mov_8j2m3xtrp","BR-02","GRO-MILK-1L","Milk Pack (1L)","sale","20","-2","18","Customer Sale","2026-07-13T14:24:06.277Z","2026-07-13T14:24:06.277Z"
"mov_3tj5hcw9y","BR-02","BEV-CHOC-BAR","Chocolate Bar (50g)","sale","84","-3","81","Customer Sale","2026-07-13T14:24:06.277Z","2026-07-13T14:24:06.277Z"
"mov_f7szood40","MAIN","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","31","-3","28","Customer Sale","2026-08-05T06:09:51.277Z","2026-08-05T06:09:51.277Z"
"mov_fi0ige4wn","MAIN","PER-TOOTHPASTE","Toothpaste (120g)","sale","68","-1","67","Customer Sale","2026-08-05T06:09:51.277Z","2026-08-05T06:09:51.277Z"
"mov_zi8izee33","MAIN","ELE-CHARGER","Wall Charger (18W)","sale","0","-3","0","Customer Sale","2026-08-05T06:09:51.277Z","2026-08-05T06:09:51.277Z"
"mov_kzb0q9mbv","MAIN","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","87","-3","84","Customer Sale","2026-08-05T06:09:51.277Z","2026-08-05T06:09:51.277Z"
"mov_dsljeyo35","BR-03","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","45","-3","42","Customer Sale","2026-07-20T14:33:55.277Z","2026-07-20T14:33:55.277Z"
"mov_csjg5iw3r","BR-03","ELE-EARBUDS","Wireless Earbuds","sale","32","-2","30","Customer Sale","2026-07-20T14:33:55.277Z","2026-07-20T14:33:55.277Z"
"mov_ve1q5o4lu","BR-03","PER-TOOTHPASTE","Toothpaste (120g)","sale","25","-4","21","Customer Sale","2026-07-20T14:33:55.277Z","2026-07-20T14:33:55.277Z"
"mov_5rvnwykl1","BR-02","ELE-USB-32GB","USB Flash Drive 32GB","sale","48","-3","45","Customer Sale","2026-07-12T12:40:38.277Z","2026-07-12T12:40:38.277Z"
"mov_qjxkxos91","BR-02","PER-FACEWASH","Face Wash (100ml)","sale","67","-2","65","Customer Sale","2026-07-12T12:40:38.277Z","2026-07-12T12:40:38.277Z"
"mov_qu3fnoua9","BR-02","GRO-RICE-5KG","Rice (5kg)","sale","35","-4","31","Customer Sale","2026-07-12T12:40:38.277Z","2026-07-12T12:40:38.277Z"
"mov_4zpgj3cch","BR-02","GRO-SUGAR-1KG","Sugar (1kg)","sale","45","-2","43","Customer Sale","2026-07-12T12:40:38.277Z","2026-07-12T12:40:38.277Z"
"mov_h1edhcp0q","BR-02","GRO-MILK-1L","Milk Pack (1L)","sale","18","-1","17","Customer Sale","2026-07-14T15:29:45.277Z","2026-07-14T15:29:45.277Z"
"mov_v2xbnsjlb","BR-02","PER-SOAP","Hand Soap (100g)","sale","0","-1","0","Customer Sale","2026-07-14T15:29:45.277Z","2026-07-14T15:29:45.277Z"
"mov_oi8943cj3","MAIN","PER-TISSUE","Tissue Box (150s)","sale","0","-3","0","Customer Sale","2026-07-26T06:25:10.277Z","2026-07-26T06:25:10.277Z"
"mov_sit8gek2o","MAIN","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","84","-1","83","Customer Sale","2026-07-26T06:25:10.277Z","2026-07-26T06:25:10.277Z"
"mov_p7sp1ux4a","MAIN","BEV-JUICE-1L","Mango Juice (1L)","sale","26","-3","23","Customer Sale","2026-07-13T06:48:26.277Z","2026-07-13T06:48:26.277Z"
"mov_7skz34nxr","MAIN","PER-SHAMPOO-200ML","Shampoo (200ml)","sale","44","-2","42","Customer Sale","2026-07-13T06:48:26.277Z","2026-07-13T06:48:26.277Z"
"mov_jnayenzc1","MAIN","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","53","-2","51","Customer Sale","2026-07-13T06:48:26.277Z","2026-07-13T06:48:26.277Z"
"mov_zi4v3av15","MAIN","ELE-POWERBANK","Power Bank (10000mAh)","sale","23","-1","22","Customer Sale","2026-07-13T06:48:26.277Z","2026-07-13T06:48:26.277Z"
"mov_gt0lq0gzv","BR-02","BEV-CHOC-BAR","Chocolate Bar (50g)","sale","81","-1","80","Customer Sale","2026-07-15T09:14:27.277Z","2026-07-15T09:14:27.277Z"
"mov_004guu301","BR-02","GRO-OIL-1L","Cooking Oil (1L)","sale","0","-2","0","Customer Sale","2026-07-15T09:14:27.277Z","2026-07-15T09:14:27.277Z"
"mov_5iy44z7mb","BR-02","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","4","-3","1","Customer Sale","2026-07-15T09:14:27.277Z","2026-07-15T09:14:27.277Z"
"mov_s7bwz13z4","BR-02","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","5","-3","2","Customer Sale","2026-07-15T09:14:27.277Z","2026-07-15T09:14:27.277Z"
"mov_02w4blifq","BR-02","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","70","-3","67","Customer Sale","2026-07-15T09:14:27.277Z","2026-07-15T09:14:27.277Z"
"mov_tz2m76fmg","MAIN","PER-SHAMPOO-200ML","Shampoo (200ml)","sale","42","-1","41","Customer Sale","2026-08-01T10:02:59.277Z","2026-08-01T10:02:59.277Z"
"mov_y3y0kce68","MAIN","PER-SOAP","Hand Soap (100g)","sale","6","-2","4","Customer Sale","2026-08-01T10:02:59.277Z","2026-08-01T10:02:59.277Z"
"mov_rs7rtvtpo","MAIN","PER-TOOTHPASTE","Toothpaste (120g)","sale","67","-3","64","Customer Sale","2026-08-01T10:02:59.277Z","2026-08-01T10:02:59.277Z"
"mov_hozy3yin3","MAIN","ELE-POWERBANK","Power Bank (10000mAh)","sale","22","-2","20","Customer Sale","2026-08-01T10:02:59.277Z","2026-08-01T10:02:59.277Z"
"mov_oegu874fn","MAIN","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","83","-2","81","Customer Sale","2026-08-01T10:02:59.277Z","2026-08-01T10:02:59.277Z"
"mov_9dcob4gm2","BR-03","PER-SOAP","Hand Soap (100g)","sale","19","-1","18","Customer Sale","2026-08-09T03:59:12.277Z","2026-08-09T03:59:12.277Z"
"mov_1uq2528wo","BR-03","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","7","-2","5","Customer Sale","2026-08-09T03:59:12.277Z","2026-08-09T03:59:12.277Z"
"mov_w1om832zx","BR-03","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","0","-1","0","Customer Sale","2026-08-09T03:59:12.277Z","2026-08-09T03:59:12.277Z"
"mov_rj5kkef6h","BR-03","BEV-JUICE-1L","Mango Juice (1L)","sale","10","-2","8","Customer Sale","2026-08-09T03:59:12.277Z","2026-08-09T03:59:12.277Z"
"mov_hbddfebkw","MAIN","ELE-POWERBANK","Power Bank (10000mAh)","sale","20","-3","17","Customer Sale","2026-07-13T09:02:57.277Z","2026-07-13T09:02:57.277Z"
"mov_lmhnnzump","MAIN","PER-TOOTHPASTE","Toothpaste (120g)","sale","64","-3","61","Customer Sale","2026-07-13T09:02:57.277Z","2026-07-13T09:02:57.277Z"
"mov_ndcolhjrg","MAIN","BEV-JUICE-1L","Mango Juice (1L)","sale","23","-1","22","Customer Sale","2026-07-13T09:02:57.277Z","2026-07-13T09:02:57.277Z"
"mov_b5tcwb7ue","MAIN","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","55","-3","52","Customer Sale","2026-07-13T09:02:57.277Z","2026-07-13T09:02:57.277Z"
"mov_ng2dsenhn","MAIN","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","28","-1","27","Customer Sale","2026-07-13T09:02:57.277Z","2026-07-13T09:02:57.277Z"
"mov_vlry5z62y","MAIN","ELE-CHARGER","Wall Charger (18W)","sale","0","-1","0","Customer Sale","2026-08-09T10:09:14.277Z","2026-08-09T10:09:14.277Z"
"mov_lv8pm5fd8","MAIN","ELE-POWERBANK","Power Bank (10000mAh)","sale","17","-1","16","Customer Sale","2026-08-09T10:09:14.277Z","2026-08-09T10:09:14.277Z"
"mov_us2fjrgkj","MAIN","GRO-TEA-900G","Tea (900g)","sale","0","-3","0","Customer Sale","2026-08-09T10:09:14.277Z","2026-08-09T10:09:14.277Z"
"mov_hgt0cff32","MAIN","ELE-CABLE-C","Type-C Charging Cable","sale","16","-3","13","Customer Sale","2026-08-09T10:09:14.277Z","2026-08-09T10:09:14.277Z"
"mov_fgi1m7yhd","MAIN","BEV-CHIPS-L","Potato Chips (Large)","sale","9","-4","5","Customer Sale","2026-08-09T10:09:14.277Z","2026-08-09T10:09:14.277Z"
"mov_vsej2v50i","BR-02","BEV-ENERGY-250ML","Energy Drink (250ml)","sale","0","-1","0","Customer Sale","2026-08-05T10:56:12.277Z","2026-08-05T10:56:12.277Z"
"mov_ti7g10lyc","BR-02","BEV-CHIPS-L","Potato Chips (Large)","sale","39","-2","37","Customer Sale","2026-08-05T10:56:12.277Z","2026-08-05T10:56:12.277Z"
"mov_dwjk9kb0z","BR-02","PER-SOAP","Hand Soap (100g)","sale","0","-4","0","Customer Sale","2026-08-05T10:56:12.277Z","2026-08-05T10:56:12.277Z"
"mov_8esbrvs0u","MAIN","BEV-JUICE-1L","Mango Juice (1L)","sale","22","-3","19","Customer Sale","2026-08-05T09:12:05.277Z","2026-08-05T09:12:05.277Z"
"mov_hs575anoi","MAIN","GRO-OIL-1L","Cooking Oil (1L)","sale","57","-2","55","Customer Sale","2026-08-05T09:12:05.277Z","2026-08-05T09:12:05.277Z"
"mov_ooyuiyust","BR-02","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","0","-4","0","Customer Sale","2026-07-25T07:10:17.277Z","2026-07-25T07:10:17.277Z"
"mov_ear6deajy","BR-02","BEV-JUICE-1L","Mango Juice (1L)","sale","0","-3","0","Customer Sale","2026-07-25T07:10:17.277Z","2026-07-25T07:10:17.277Z"
"mov_189nq4eip","BR-02","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","1","-1","0","Customer Sale","2026-07-25T07:10:17.277Z","2026-07-25T07:10:17.277Z"
"mov_vswf6im2c","BR-02","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","0","-4","0","Customer Sale","2026-07-25T07:10:17.277Z","2026-07-25T07:10:17.277Z"
"mov_6iw0t2god","BR-02","PER-TOOTHPASTE","Toothpaste (120g)","sale","14","-4","10","Customer Sale","2026-07-25T07:10:17.277Z","2026-07-25T07:10:17.277Z"
"mov_j89mt491o","BR-02","ELE-CABLE-C","Type-C Charging Cable","sale","43","-4","39","Customer Sale","2026-07-25T07:10:17.277Z","2026-07-25T07:10:17.277Z"
"mov_ypio1pe0i","MAIN","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","34","-3","31","Customer Sale","2026-08-05T14:02:23.277Z","2026-08-05T14:02:23.277Z"
"mov_7s221lwfu","MAIN","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","21","-2","19","Customer Sale","2026-08-05T14:02:23.277Z","2026-08-05T14:02:23.277Z"
"mov_m20jdzmlv","MAIN","PER-TOOTHPASTE","Toothpaste (120g)","sale","61","-4","57","Customer Sale","2026-08-05T14:02:23.277Z","2026-08-05T14:02:23.277Z"
"mov_lsgeg0jyz","MAIN","ELE-EARBUDS","Wireless Earbuds","sale","34","-3","31","Customer Sale","2026-08-05T14:02:23.277Z","2026-08-05T14:02:23.277Z"
"mov_mzf5goior","MAIN","PER-SHAMPOO-200ML","Shampoo (200ml)","sale","41","-4","37","Customer Sale","2026-08-05T14:02:23.277Z","2026-08-05T14:02:23.277Z"
"mov_mlafkdxda","MAIN","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","31","-4","27","Customer Sale","2026-07-22T03:59:10.277Z","2026-07-22T03:59:10.277Z"
"mov_qkrpnduxb","MAIN","BEV-CHOC-BAR","Chocolate Bar (50g)","sale","37","-2","35","Customer Sale","2026-07-22T03:59:10.277Z","2026-07-22T03:59:10.277Z"
"mov_n6f63i2tw","BR-03","PER-FACEWASH","Face Wash (100ml)","sale","73","-3","70","Customer Sale","2026-07-31T14:53:28.277Z","2026-07-31T14:53:28.277Z"
"mov_f09zy2dr6","BR-03","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","57","-2","55","Customer Sale","2026-07-31T14:53:28.277Z","2026-07-31T14:53:28.277Z"
"mov_ipmtt4us3","BR-03","BEV-CHOC-BAR","Chocolate Bar (50g)","sale","22","-3","19","Customer Sale","2026-07-31T14:53:28.277Z","2026-07-31T14:53:28.277Z"
"mov_obxjay78g","BR-03","ELE-POWERBANK","Power Bank (10000mAh)","sale","13","-4","9","Customer Sale","2026-07-31T14:53:28.277Z","2026-07-31T14:53:28.277Z"
"mov_6woxmlls7","BR-03","GRO-OIL-1L","Cooking Oil (1L)","sale","32","-3","29","Customer Sale","2026-07-31T14:53:28.277Z","2026-07-31T14:53:28.277Z"
"mov_qg3yukdsg","BR-03","GRO-SUGAR-1KG","Sugar (1kg)","sale","38","-2","36","Customer Sale","2026-07-31T14:53:28.277Z","2026-07-31T14:53:28.277Z"
"mov_gzyd9iwrr","BR-03","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","55","-3","52","Customer Sale","2026-08-01T10:26:47.277Z","2026-08-01T10:26:47.277Z"
"mov_cyn7yu7nw","BR-03","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","13","-2","11","Customer Sale","2026-08-01T10:26:47.277Z","2026-08-01T10:26:47.277Z"
"mov_pkcr1966x","BR-03","ELE-CHARGER","Wall Charger (18W)","sale","73","-4","69","Customer Sale","2026-07-21T16:37:36.277Z","2026-07-21T16:37:36.277Z"
"mov_rohrjdnxc","BR-03","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","0","-3","0","Customer Sale","2026-07-21T16:37:36.277Z","2026-07-21T16:37:36.277Z"
"mov_lz5n9rv7d","BR-03","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","64","-3","61","Customer Sale","2026-07-21T16:37:36.277Z","2026-07-21T16:37:36.277Z"
"mov_81ad2941h","BR-03","GRO-MILK-1L","Milk Pack (1L)","sale","16","-1","15","Customer Sale","2026-07-21T16:37:36.277Z","2026-07-21T16:37:36.277Z"
"mov_n7le9n4d0","BR-03","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","0","-2","0","Customer Sale","2026-07-21T16:37:36.277Z","2026-07-21T16:37:36.277Z"
"mov_ueff972v1","BR-03","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","11","-4","7","Customer Sale","2026-08-09T11:10:32.277Z","2026-08-09T11:10:32.277Z"
"mov_uo0eg3xp8","BR-03","GRO-RICE-5KG","Rice (5kg)","sale","8","-3","5","Customer Sale","2026-08-09T11:10:32.277Z","2026-08-09T11:10:32.277Z"
"mov_zzoz5b6th","BR-03","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","5","-2","3","Customer Sale","2026-08-09T11:10:32.277Z","2026-08-09T11:10:32.277Z"
"mov_heehzu8n0","BR-03","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","3","-4","0","Customer Sale","2026-08-09T11:10:32.277Z","2026-08-09T11:10:32.277Z"
"mov_ebh9qe5vk","BR-02","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","28","-1","27","Customer Sale","2026-07-27T10:11:40.277Z","2026-07-27T10:11:40.277Z"
"mov_8ug7r3q65","BR-02","BEV-CHIPS-L","Potato Chips (Large)","sale","37","-1","36","Customer Sale","2026-07-27T10:11:40.277Z","2026-07-27T10:11:40.277Z"
"mov_18p09jcgg","BR-02","PER-TISSUE","Tissue Box (150s)","sale","0","-1","0","Customer Sale","2026-07-27T10:11:40.277Z","2026-07-27T10:11:40.277Z"
"mov_m8ariv3u7","MAIN","GRO-RICE-5KG","Rice (5kg)","sale","27","-1","26","Customer Sale","2026-08-01T06:43:33.277Z","2026-08-01T06:43:33.277Z"
"mov_9jrxuj1j1","MAIN","PER-TOOTHPASTE","Toothpaste (120g)","sale","57","-2","55","Customer Sale","2026-08-01T06:43:33.277Z","2026-08-01T06:43:33.277Z"
"mov_9a4iu4grd","BR-02","GRO-RICE-5KG","Rice (5kg)","sale","31","-2","29","Customer Sale","2026-07-25T16:10:27.277Z","2026-07-25T16:10:27.277Z"
"mov_0fafn8a19","BR-02","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","0","-2","0","Customer Sale","2026-07-25T16:10:27.277Z","2026-07-25T16:10:27.277Z"
"mov_uzw2eppmf","BR-02","ELE-POWERBANK","Power Bank (10000mAh)","sale","12","-2","10","Customer Sale","2026-08-05T12:32:07.277Z","2026-08-05T12:32:07.277Z"
"mov_7xcjncy23","BR-02","ELE-POWERBANK","Power Bank (10000mAh)","sale","10","-2","8","Customer Sale","2026-08-05T12:32:07.277Z","2026-08-05T12:32:07.277Z"
"mov_smhk80145","BR-02","GRO-MILK-1L","Milk Pack (1L)","sale","17","-2","15","Customer Sale","2026-08-05T12:32:07.277Z","2026-08-05T12:32:07.277Z"
"mov_uncbvewpv","MAIN","PER-FACEWASH","Face Wash (100ml)","sale","49","-2","47","Customer Sale","2026-07-26T16:21:18.277Z","2026-07-26T16:21:18.277Z"
"mov_ovqet5o4x","MAIN","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","81","-3","78","Customer Sale","2026-07-26T16:21:18.277Z","2026-07-26T16:21:18.277Z"
"mov_3ik7zitr8","MAIN","BEV-CHIPS-L","Potato Chips (Large)","sale","5","-3","2","Customer Sale","2026-07-19T09:36:49.277Z","2026-07-19T09:36:49.277Z"
"mov_gsi6vkonz","MAIN","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","51","-2","49","Customer Sale","2026-07-19T09:36:49.277Z","2026-07-19T09:36:49.277Z"
"mov_mw7exn4mt","MAIN","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","49","-1","48","Customer Sale","2026-07-19T09:36:49.277Z","2026-07-19T09:36:49.277Z"
"mov_t4tlufjnc","MAIN","BEV-ENERGY-250ML","Energy Drink (250ml)","sale","68","-3","65","Customer Sale","2026-07-19T09:36:49.277Z","2026-07-19T09:36:49.277Z"
"mov_7p9ey0zqk","MAIN","ELE-EARBUDS","Wireless Earbuds","sale","31","-3","28","Customer Sale","2026-07-19T09:36:49.277Z","2026-07-19T09:36:49.277Z"
"mov_espfo38uv","BR-02","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","0","-3","0","Customer Sale","2026-08-06T13:44:23.277Z","2026-08-06T13:44:23.277Z"
"mov_fqwfoh87r","BR-02","GRO-MILK-1L","Milk Pack (1L)","sale","15","-2","13","Customer Sale","2026-08-06T13:44:23.277Z","2026-08-06T13:44:23.277Z"
"mov_77mb9aemn","BR-02","GRO-TEA-900G","Tea (900g)","sale","34","-4","30","Customer Sale","2026-08-06T13:44:23.277Z","2026-08-06T13:44:23.277Z"
"mov_hb9ow6j2w","BR-02","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","27","-1","26","Customer Sale","2026-08-06T13:44:23.277Z","2026-08-06T13:44:23.277Z"
"mov_34u7i57do","MAIN","PER-TISSUE","Tissue Box (150s)","sale","0","-2","0","Customer Sale","2026-07-28T12:06:37.277Z","2026-07-28T12:06:37.277Z"
"mov_n2sjqbuik","MAIN","PER-FACEWASH","Face Wash (100ml)","sale","47","-4","43","Customer Sale","2026-07-28T12:06:37.277Z","2026-07-28T12:06:37.277Z"
"mov_yemvagksk","MAIN","PER-TISSUE","Tissue Box (150s)","sale","0","-4","0","Customer Sale","2026-07-28T12:06:37.277Z","2026-07-28T12:06:37.277Z"
"mov_tgxg408vn","MAIN","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","48","-1","47","Customer Sale","2026-07-28T12:06:37.277Z","2026-07-28T12:06:37.277Z"
"mov_md8srl6ka","BR-03","PER-TOOTHPASTE","Toothpaste (120g)","sale","21","-3","18","Customer Sale","2026-07-29T05:07:23.277Z","2026-07-29T05:07:23.277Z"
"mov_f07ro2z6d","BR-03","GRO-SUGAR-1KG","Sugar (1kg)","sale","36","-1","35","Customer Sale","2026-07-29T05:07:23.277Z","2026-07-29T05:07:23.277Z"
"mov_al8v6jp3x","BR-03","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","52","-4","48","Customer Sale","2026-07-29T05:07:23.277Z","2026-07-29T05:07:23.277Z"
"mov_3niatcc98","BR-03","ELE-CABLE-C","Type-C Charging Cable","sale","30","-1","29","Customer Sale","2026-07-29T05:07:23.277Z","2026-07-29T05:07:23.277Z"
"mov_23g91h1ym","BR-03","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","42","-3","39","Customer Sale","2026-07-31T10:48:15.277Z","2026-07-31T10:48:15.277Z"
"mov_175ru2adq","BR-03","ELE-CABLE-C","Type-C Charging Cable","sale","29","-2","27","Customer Sale","2026-07-31T10:48:15.277Z","2026-07-31T10:48:15.277Z"
"mov_shi0xr443","BR-03","GRO-MILK-1L","Milk Pack (1L)","sale","15","-2","13","Customer Sale","2026-07-31T10:48:15.277Z","2026-07-31T10:48:15.277Z"
"mov_0uctkdgg2","BR-03","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","61","-4","57","Customer Sale","2026-07-31T10:48:15.277Z","2026-07-31T10:48:15.277Z"
"mov_jkraxmre3","BR-03","GRO-RICE-5KG","Rice (5kg)","sale","5","-2","3","Customer Sale","2026-07-31T10:48:15.277Z","2026-07-31T10:48:15.277Z"
"mov_egcpfzj4e","BR-03","GRO-OIL-1L","Cooking Oil (1L)","sale","29","-2","27","Customer Sale","2026-07-30T04:00:46.277Z","2026-07-30T04:00:46.277Z"
"mov_t72d009l1","BR-03","PER-SOAP","Hand Soap (100g)","sale","18","-2","16","Customer Sale","2026-07-30T04:00:46.277Z","2026-07-30T04:00:46.277Z"
"mov_ookg8xlod","BR-02","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","26","-4","22","Customer Sale","2026-07-23T09:25:20.277Z","2026-07-23T09:25:20.277Z"
"mov_t6hv6rs87","BR-02","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","0","-4","0","Customer Sale","2026-07-23T09:25:20.277Z","2026-07-23T09:25:20.277Z"
"mov_by7l9lcm3","BR-02","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","0","-2","0","Customer Sale","2026-07-23T09:25:20.277Z","2026-07-23T09:25:20.277Z"
"mov_vd6zh5ieu","BR-02","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","19","-1","18","Customer Sale","2026-07-23T09:25:20.277Z","2026-07-23T09:25:20.277Z"
"mov_42jmxu8kk","BR-02","ELE-USB-32GB","USB Flash Drive 32GB","sale","45","-2","43","Customer Sale","2026-07-23T09:25:20.277Z","2026-07-23T09:25:20.277Z"
"mov_nqeyzz4pe","BR-02","PER-TOOTHPASTE","Toothpaste (120g)","sale","10","-2","8","Customer Sale","2026-07-23T09:25:20.277Z","2026-07-23T09:25:20.277Z"
"mov_8l83bi7l9","BR-03","GRO-MILK-1L","Milk Pack (1L)","sale","13","-3","10","Customer Sale","2026-07-25T04:41:37.277Z","2026-07-25T04:41:37.277Z"
"mov_anvfde6g3","BR-03","BEV-JUICE-1L","Mango Juice (1L)","sale","8","-2","6","Customer Sale","2026-07-25T04:41:37.277Z","2026-07-25T04:41:37.277Z"
"mov_ddgjlpb0i","BR-02","BEV-ENERGY-250ML","Energy Drink (250ml)","sale","0","-4","0","Customer Sale","2026-08-09T07:04:59.277Z","2026-08-09T07:04:59.277Z"
"mov_ncch39s4k","BR-02","BEV-ENERGY-250ML","Energy Drink (250ml)","sale","0","-3","0","Customer Sale","2026-08-09T07:04:59.277Z","2026-08-09T07:04:59.277Z"
"mov_20qrln4np","BR-02","ELE-POWERBANK","Power Bank (10000mAh)","sale","8","-3","5","Customer Sale","2026-08-09T07:04:59.277Z","2026-08-09T07:04:59.277Z"
"mov_jtd8liyik","BR-02","GRO-RICE-5KG","Rice (5kg)","sale","29","-2","27","Customer Sale","2026-08-09T07:04:59.277Z","2026-08-09T07:04:59.277Z"
"mov_iblpg88il","BR-02","PER-FACEWASH","Face Wash (100ml)","sale","65","-1","64","Customer Sale","2026-08-09T07:04:59.277Z","2026-08-09T07:04:59.277Z"
"mov_qoc4tksn2","BR-02","BEV-JUICE-1L","Mango Juice (1L)","sale","0","-3","0","Customer Sale","2026-08-09T07:04:59.277Z","2026-08-09T07:04:59.277Z"
"mov_v0gloaljy","BR-03","BEV-JUICE-1L","Mango Juice (1L)","sale","6","-1","5","Customer Sale","2026-07-28T09:00:16.277Z","2026-07-28T09:00:16.277Z"
"mov_buhbudj13","BR-03","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","7","-1","6","Customer Sale","2026-07-28T09:00:16.277Z","2026-07-28T09:00:16.277Z"
"mov_yk3zjq7fw","BR-03","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","57","-1","56","Customer Sale","2026-07-28T09:00:16.277Z","2026-07-28T09:00:16.277Z"
"mov_o3rpgqjap","BR-02","PER-TOOTHPASTE","Toothpaste (120g)","sale","8","-1","7","Customer Sale","2026-08-01T14:28:52.277Z","2026-08-01T14:28:52.277Z"
"mov_3qobfnti2","BR-02","GRO-RICE-5KG","Rice (5kg)","sale","27","-4","23","Customer Sale","2026-08-01T14:28:52.277Z","2026-08-01T14:28:52.277Z"
"mov_37ap2qqni","MAIN","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","19","-3","16","Customer Sale","2026-07-12T05:30:54.277Z","2026-07-12T05:30:54.277Z"
"mov_u8gtbabp2","MAIN","PER-TOOTHPASTE","Toothpaste (120g)","sale","55","-1","54","Customer Sale","2026-07-12T05:30:54.277Z","2026-07-12T05:30:54.277Z"
"mov_4kwfmprxk","MAIN","ELE-POWERBANK","Power Bank (10000mAh)","sale","16","-1","15","Customer Sale","2026-07-12T05:30:54.277Z","2026-07-12T05:30:54.277Z"
"mov_y4107dcid","BR-03","PER-TISSUE","Tissue Box (150s)","sale","28","-3","25","Customer Sale","2026-07-21T08:18:49.278Z","2026-07-21T08:18:49.278Z"
"mov_hqom52glc","BR-03","PER-SOAP","Hand Soap (100g)","sale","16","-1","15","Customer Sale","2026-07-21T08:18:49.278Z","2026-07-21T08:18:49.278Z"
"mov_ql2otpzfk","BR-03","PER-SHAMPOO-200ML","Shampoo (200ml)","sale","0","-1","0","Customer Sale","2026-07-21T08:18:49.278Z","2026-07-21T08:18:49.278Z"
"mov_27vl9qfwc","BR-03","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","0","-1","0","Customer Sale","2026-07-21T08:18:49.278Z","2026-07-21T08:18:49.278Z"
"mov_w72xmw4h2","BR-03","ELE-EARBUDS","Wireless Earbuds","sale","30","-4","26","Customer Sale","2026-07-21T08:18:49.278Z","2026-07-21T08:18:49.278Z"
"mov_nutf9r3j2","BR-03","GRO-SUGAR-1KG","Sugar (1kg)","sale","35","-2","33","Customer Sale","2026-07-21T08:18:49.278Z","2026-07-21T08:18:49.278Z"
